TransactionID,CustomerID,TransactionDate,ProductID,ProductName,Category,Price,Quantity,TotalAmount,Age,Gender
1793,647,2023-08-13,146,much,Beauty,82.03,4,328.12,43,Male
1794,844,2023-08-01,104,green,Electronics,178.64,3,535.92,56,Male
1795,634,2023-09-28,129,method,Clothing,106.84,1,106.84,48,Other
1796,42,2023-09-24,110,material,Clothing,146.72,3,440.16,49,Male
1797,788,2023-05-17,128,wrong,Home & Garden,165.3,5,826.5,45,Other
1798,791,2023-01-09,110,suggest,Clothing,21.47,5,107.35,66,Other
1799,134,2023-10-30,131,tonight,Electronics,11.22,1,11.22,31,Male
1800,607,2023-08-03,113,south,Clothing,10.69,5,53.45,27,Female
1801,261,2023-03-22,103,clearly,Clothing,33.93,5,169.65,51,Male
1802,865,2023-10-23,114,century,Clothing,98.07,1,98.07,24,Male
1803,648,2023-10-03,101,husband,Home & Garden,171.57,3,514.71,22,Other
1804,559,2023-02-09,103,article,Clothing,122.9,2,245.8,36,Female
1805,234,2023-05-31,146,sit,Clothing,182.37,1,182.37,69,Other
1806,391,2023-04-25,137,garden,Home & Garden,165.16,5,825.8,28,Female
1807,808,2023-04-05,148,boy,Beauty,109.71,4,438.84,22,Male
1808,624,2023-10-14,136,bad,Clothing,150.2,1,150.2,29,Other
1809,632,2023-09-16,128,voice,Home & Garden,167.24,5,836.2,21,Other
1810,146,2023-03-05,117,such,Electronics,48.6,5,243.0,48,Female
1811,616,2023-02-19,106,area,Electronics,87.32,2,174.64,24,Female
1812,983,2023-06-16,141,college,Electronics,90.65,5,453.25,18,Male
1813,152,2023-03-06,116,dinner,Beauty,14.87,5,74.35,66,Male
1814,765,2023-07-01,127,cost,Electronics,43.21,5,216.05,23,Female
1815,431,2023-09-28,103,know,Clothing,16.81,5,84.05,39,Male
1816,699,2023-11-07,142,us,Home & Garden,86.72,3,260.16,31,Male
1817,599,2023-07-27,141,case,Electronics,154.53,4,618.12,52,Other
1818,803,2023-02-23,139,shoulder,Home & Garden,159.26,2,318.52,33,Other
1819,240,2023-05-13,120,tell,Electronics,20.45,1,20.45,35,Female
1820,418,2023-05-05,149,they,Electronics,83.3,5,416.5,40,Female
1821,796,2023-06-02,135,join,Beauty,98.69,2,197.38,48,Female
1822,974,2023-06-26,130,customer,Home & Garden,64.64,4,258.56,70,Female
1823,629,2023-08-12,112,understand,Clothing,128.28,2,256.56,44,Other
1824,120,2023-03-25,102,ask,Clothing,10.78,5,53.9,58,Other
1825,333,2023-03-17,124,while,Electronics,43.75,2,87.5,50,Male
1826,706,2023-02-27,119,somebody,Clothing,14.71,4,58.84,28,Female
1827,562,2023-11-09,112,usually,Home & Garden,151.49,4,605.96,50,Female
1828,863,2023-02-06,121,value,Beauty,20.14,1,20.14,57,Female
1829,908,2023-04-09,139,table,Clothing,166.1,2,332.2,64,Other
1830,667,2023-02-23,108,real,Home & Garden,21.01,4,84.04,70,Female
1831,856,2023-06-21,122,her,Electronics,17.72,2,35.44,39,Male
1832,606,2023-04-18,141,back,Clothing,141.76,3,425.28,65,Female
1833,162,2023-11-24,125,man,Clothing,73.79,2,147.58,63,Other
1834,515,2023-09-10,117,draw,Beauty,183.48,5,917.4,41,Female
1835,54,2023-05-23,102,with,Clothing,129.17,2,258.34,28,Female
1836,665,2023-02-22,130,morning,Electronics,95.43,5,477.15,60,Female
1837,847,2023-11-10,103,action,Home & Garden,124.19,4,496.76,36,Other
1838,666,2023-05-03,123,message,Electronics,95.62,1,95.62,41,Male
1839,662,2023-12-02,150,especially,Home & Garden,137.87,3,413.61,38,Female
1840,921,2023-01-22,108,from,Electronics,71.39,3,214.17,64,Female
1841,750,2022-12-11,122,measure,Electronics,138.31,3,414.93,48,Female
1842,427,2023-11-10,134,return,Beauty,84.98,4,339.92,24,Male
1843,662,2023-10-11,149,development,Electronics,159.46,1,159.46,29,Female
1844,764,2023-10-23,101,world,Clothing,57.24,4,228.96,60,Other
1845,130,2023-07-28,132,enter,Electronics,44.77,5,223.85,41,Female
1846,954,2023-01-13,127,drop,Electronics,15.76,1,15.76,70,Other
1847,282,2023-01-14,116,economic,Beauty,198.34,1,198.34,20,Female
1848,479,2023-08-14,125,seek,Beauty,117.09,5,585.45,67,Other
1849,35,2023-01-27,138,yeah,Clothing,48.61,2,97.22,51,Male
1850,273,2023-01-31,138,rate,Beauty,164.75,3,494.25,68,Male
1851,162,2023-06-07,101,social,Beauty,92.46,5,462.3,68,Male
1852,947,2023-03-04,107,care,Clothing,125.39,1,125.39,24,Other
1853,635,2023-05-07,118,put,Clothing,152.8,2,305.6,44,Other
1854,281,2023-03-05,128,Congress,Clothing,28.54,3,85.62,35,Female
1855,1000,2023-06-24,101,star,Beauty,69.0,5,345.0,39,Female
1856,758,2023-06-10,138,opportunity,Home & Garden,176.96,1,176.96,47,Female
1857,530,2023-06-24,121,who,Home & Garden,91.61,1,91.61,41,Female
1858,911,2023-11-25,130,service,Beauty,12.44,3,37.32,20,Female
1859,825,2023-11-30,126,reach,Clothing,149.19,4,596.76,35,Male
1860,694,2023-06-17,150,bring,Beauty,10.05,2,20.1,35,Male
1861,757,2023-11-24,103,safe,Electronics,66.88,4,267.52,44,Female
1862,614,2023-03-28,109,table,Electronics,112.48,2,224.96,47,Other
1863,325,2023-03-16,141,school,Electronics,87.43,1,87.43,41,Male
1864,182,2023-06-01,108,dinner,Electronics,28.14,3,84.42,54,Male
1865,107,2023-07-05,123,and,Electronics,126.85,1,126.85,60,Other
1866,291,2023-08-14,136,himself,Beauty,173.04,3,519.12,23,Other
1867,525,2023-06-12,136,thus,Clothing,80.48,5,402.4,19,Other
1868,954,2023-03-24,126,within,Electronics,43.96,1,43.96,27,Other
1869,256,2023-07-22,131,hundred,Electronics,92.28,2,184.56,21,Male
1870,387,2023-08-04,138,soon,Beauty,82.48,3,247.44,18,Male
1871,481,2023-01-30,129,involve,Beauty,117.5,4,470.0,34,Male
1872,228,2023-08-05,118,lot,Beauty,82.33,4,329.32,25,Female
1873,48,2023-05-12,133,I,Beauty,191.9,4,767.6,27,Other
1874,481,2023-09-15,146,total,Beauty,181.5,3,544.5,30,Female
1875,543,2023-06-13,127,easy,Electronics,19.31,1,19.31,33,Female
1876,543,2023-01-26,126,boy,Home & Garden,99.26,2,198.52,59,Other
1877,692,2023-05-14,105,go,Electronics,108.18,5,540.9,70,Other
1878,827,2023-06-28,149,sure,Home & Garden,22.14,1,22.14,41,Other
1879,716,2023-11-24,108,red,Electronics,186.81,5,934.05,23,Other
1880,387,2023-10-09,113,energy,Clothing,102.76,5,513.8,56,Female
1881,869,2023-10-23,114,produce,Clothing,106.02,2,212.04,52,Female
1882,848,2023-06-29,129,partner,Beauty,96.37,2,192.74,68,Female
1883,120,2023-05-05,115,he,Clothing,64.68,5,323.4,51,Female
1884,814,2023-08-05,113,live,Beauty,120.45,4,481.8,30,Male
1885,385,2023-03-01,128,law,Electronics,30.74,3,92.22,44,Other
1886,380,2023-11-03,129,community,Home & Garden,10.67,5,53.35,35,Other
1887,945,2023-05-29,146,not,Home & Garden,38.93,5,194.65,70,Female
1888,593,2023-11-25,134,anyone,Clothing,30.17,4,120.68,49,Male
1889,291,2023-03-17,134,land,Home & Garden,192.0,4,768.0,36,Other
1890,134,2023-02-05,120,feeling,Home & Garden,184.36,4,737.44,63,Male
1891,653,2023-04-30,123,economic,Home & Garden,146.71,5,733.55,34,Other
1892,188,2023-09-18,116,positive,Beauty,198.1,1,198.1,43,Other
1893,544,2023-10-13,134,weight,Beauty,184.37,3,553.11,18,Female
1894,994,2023-06-21,131,current,Clothing,197.73,5,988.65,51,Female
1895,920,2023-01-16,134,set,Clothing,159.39,2,318.78,40,Female
1896,950,2023-01-24,122,cause,Clothing,114.21,2,228.42,39,Male
1897,180,2023-05-17,101,stuff,Beauty,87.6,4,350.4,29,Female
1898,557,2023-03-18,113,still,Home & Garden,42.6,2,85.2,70,Female
1899,269,2023-02-23,147,house,Home & Garden,173.09,5,865.45,31,Male
1900,415,2023-06-02,129,condition,Beauty,146.12,1,146.12,57,Male
1901,984,2023-01-18,130,approach,Home & Garden,11.16,3,33.48,70,Female
1902,919,2023-11-04,101,save,Home & Garden,163.31,4,653.24,50,Female
1903,680,2023-11-23,115,than,Clothing,199.03,4,796.12,45,Other
1904,448,2023-08-09,118,technology,Clothing,126.83,5,634.15,41,Male
1905,37,2023-07-27,135,style,Beauty,92.72,4,370.88,25,Other
1906,542,2023-01-06,141,form,Clothing,22.57,3,67.71,54,Other
1907,601,2023-11-05,148,dog,Beauty,42.06,5,210.3,53,Female
1908,273,2023-04-29,107,baby,Electronics,74.74,2,149.48,23,Male
1909,786,2023-01-11,136,move,Electronics,27.46,4,109.84,44,Male
1910,477,2023-02-20,123,movement,Home & Garden,109.91,4,439.64,37,Female
1911,633,2023-01-21,132,debate,Electronics,84.07,5,420.35,55,Female
1912,72,2023-12-01,119,detail,Electronics,130.94,4,523.76,59,Female
1913,662,2023-10-04,123,cause,Clothing,107.43,2,214.86,30,Female
1914,466,2023-04-20,130,experience,Beauty,18.64,3,55.92,54,Male
1915,408,2023-07-28,131,throughout,Home & Garden,51.11,5,255.55,26,Other
1916,403,2023-09-12,148,land,Home & Garden,131.59,3,394.77,63,Other
1917,815,2023-11-07,144,himself,Electronics,14.35,3,43.05,36,Male
1918,237,2023-03-31,105,compare,Electronics,135.22,5,676.1,23,Female
1919,269,2023-07-21,144,although,Home & Garden,174.92,4,699.68,53,Female
1920,533,2023-03-16,101,today,Beauty,42.36,1,42.36,62,Male
1921,919,2023-06-13,105,west,Home & Garden,24.25,4,97.0,40,Male
1922,285,2023-06-15,110,finally,Beauty,93.18,5,465.9,34,Female
1923,190,2023-09-04,147,call,Beauty,133.86,2,267.72,29,Male
1924,780,2022-12-15,138,education,Home & Garden,69.16,5,345.8,33,Male
1925,228,2023-07-23,122,occur,Home & Garden,153.21,2,306.42,42,Female
1926,504,2023-02-23,139,fact,Electronics,169.96,1,169.96,66,Other
1927,341,2023-04-28,133,reduce,Beauty,120.67,3,362.01,30,Female
1928,352,2023-04-07,142,plant,Beauty,165.9,4,663.6,36,Other
1929,856,2023-09-20,102,something,Home & Garden,145.72,2,291.44,37,Female
1930,679,2023-03-25,105,listen,Electronics,65.68,4,262.72,53,Female
1931,262,2023-06-16,121,against,Clothing,122.33,1,122.33,48,Female
1932,670,2023-03-31,123,international,Home & Garden,54.64,2,109.28,18,Male
1933,712,2022-12-18,114,push,Beauty,153.97,5,769.85,67,Male
1934,895,2023-06-26,147,weight,Clothing,19.54,4,78.16,51,Female
1935,791,2023-10-07,112,only,Beauty,94.05,3,282.15,62,Male
1936,524,2023-01-18,139,speak,Beauty,171.5,2,343.0,59,Male
1937,843,2023-11-17,147,doctor,Clothing,12.74,4,50.96,24,Female
1938,826,2022-12-30,112,medical,Home & Garden,132.14,1,132.14,67,Other
1939,586,2023-09-06,107,prove,Home & Garden,14.41,3,43.23,49,Other
1940,334,2023-02-26,121,appear,Home & Garden,149.93,2,299.86,44,Male
1941,173,2023-07-26,131,cup,Home & Garden,189.59,3,568.77,59,Female
1942,609,2023-07-09,118,number,Electronics,46.23,2,92.46,63,Other
1943,185,2023-10-02,120,evening,Electronics,149.73,2,299.46,66,Female
1944,441,2023-03-02,120,market,Beauty,185.15,5,925.75,24,Female
1945,412,2023-06-24,144,worry,Clothing,91.56,4,366.24,69,Male
1946,228,2023-02-21,120,hand,Home & Garden,177.12,4,708.48,60,Other
1947,850,2023-03-25,125,time,Electronics,33.17,5,165.85,69,Male
1948,212,2023-04-28,119,minute,Clothing,149.94,5,749.7,47,Female
1949,723,2022-12-07,142,individual,Home & Garden,151.24,3,453.72,57,Male
1950,649,2023-09-14,138,have,Clothing,196.25,4,785.0,62,Male
1951,91,2023-09-12,114,born,Home & Garden,127.83,1,127.83,51,Male
1952,960,2023-03-25,125,edge,Electronics,107.53,4,430.12,38,Other
1953,358,2023-10-15,121,edge,Clothing,189.09,2,378.18,46,Female
1954,819,2023-09-07,120,over,Beauty,163.05,5,815.25,51,Male
1955,194,2023-11-30,144,throughout,Clothing,124.34,4,497.36,30,Female
1956,457,2023-03-25,143,information,Home & Garden,102.81,5,514.05,37,Other
1957,9,2023-07-03,110,whatever,Electronics,33.86,2,67.72,52,Female
1958,231,2023-05-18,114,everybody,Home & Garden,26.65,5,133.25,43,Female
1959,347,2022-12-23,113,surface,Electronics,33.39,1,33.39,40,Female
1960,556,2023-03-03,129,girl,Clothing,140.66,3,421.98,50,Male
1961,936,2023-09-01,109,few,Beauty,45.16,2,90.32,25,Male
1962,248,2023-01-18,149,however,Home & Garden,88.29,4,353.16,63,Other
1963,807,2022-12-13,128,whole,Beauty,24.63,1,24.63,70,Other
1964,554,2023-06-23,113,deep,Beauty,152.52,2,305.04,20,Male
1965,939,2023-09-19,122,choice,Clothing,42.44,4,169.76,70,Female
1966,482,2023-11-17,146,article,Beauty,25.64,5,128.2,24,Other
1967,273,2023-05-31,109,seem,Electronics,23.3,3,69.9,31,Male
1968,326,2022-12-25,128,us,Home & Garden,50.03,4,200.12,26,Other
1969,87,2022-12-30,115,attention,Home & Garden,41.3,3,123.9,70,Other
1970,651,2023-10-16,124,international,Electronics,199.83,4,799.32,37,Female
1971,57,2023-03-14,128,radio,Home & Garden,163.59,2,327.18,54,Male
1972,427,2023-09-10,116,rise,Beauty,147.49,5,737.45,52,Female
1973,157,2023-02-09,125,information,Home & Garden,179.48,5,897.4,56,Other
1974,242,2023-02-10,120,present,Home & Garden,58.5,5,292.5,61,Female
1975,126,2023-04-28,114,feel,Electronics,145.96,4,583.84,66,Other
1976,808,2023-07-23,146,special,Clothing,37.09,4,148.36,23,Male
1977,309,2023-09-02,105,look,Beauty,57.99,2,115.98,62,Other
1978,616,2023-01-09,124,official,Beauty,81.43,2,162.86,26,Female
1979,49,2023-08-21,128,resource,Home & Garden,162.13,5,810.65,52,Male
1980,825,2023-08-18,110,activity,Home & Garden,141.53,4,566.12,41,Male
1981,264,2023-07-24,117,gun,Home & Garden,147.85,4,591.4,26,Other
1982,929,2023-04-12,140,break,Clothing,74.28,1,74.28,49,Other
1983,648,2023-03-28,150,road,Beauty,25.1,1,25.1,59,Female
1984,43,2023-05-21,125,small,Clothing,43.12,3,129.36,58,Other
1985,238,2023-11-03,122,put,Electronics,86.45,2,172.9,36,Male
1986,311,2023-02-09,125,board,Electronics,95.44,5,477.2,47,Female
1987,167,2023-06-12,141,clear,Clothing,17.66,2,35.32,36,Other
1988,209,2023-01-08,134,draw,Home & Garden,118.2,4,472.8,28,Other
1989,899,2023-08-02,111,country,Clothing,46.43,4,185.72,30,Other
1990,19,2023-06-03,114,claim,Home & Garden,146.15,4,584.6,23,Other
1991,433,2022-12-06,145,evening,Home & Garden,37.92,3,113.76,26,Other
1992,702,2023-12-04,140,than,Clothing,73.65,1,73.65,36,Female
1993,492,2023-08-10,135,let,Home & Garden,47.38,1,47.38,50,Female
1994,787,2023-07-14,141,community,Electronics,16.52,1,16.52,64,Male
1995,28,2023-02-11,104,raise,Clothing,41.45,4,165.8,46,Other
1996,251,2023-07-01,136,represent,Home & Garden,115.76,3,347.28,19,Female
1997,965,2023-09-07,129,wish,Beauty,166.07,5,830.35,18,Other
1998,536,2023-03-07,142,exist,Electronics,76.33,1,76.33,57,Male
1999,919,2023-09-04,131,leave,Electronics,17.67,5,88.35,42,Other
2000,84,2023-02-07,134,low,Clothing,98.54,2,197.08,27,Other
2001,446,2023-09-28,137,left,Clothing,151.66,3,454.98,21,Male
2002,376,2023-09-21,102,environmental,Home & Garden,106.49,3,319.47,22,Other
2003,877,2023-03-14,141,me,Electronics,163.91,3,491.73,38,Male
2004,704,2023-11-05,147,join,Beauty,182.3,5,911.5,57,Other
2005,89,2022-12-10,114,effect,Clothing,71.76,1,71.76,32,Other
2006,724,2023-09-25,137,they,Beauty,178.89,4,715.56,50,Other
2007,306,2023-11-26,109,read,Beauty,30.16,2,60.32,32,Female
2008,231,2023-11-02,139,plan,Clothing,110.24,4,440.96,33,Male
2009,116,2023-11-09,136,mission,Electronics,177.99,3,533.97,52,Other
2010,156,2022-12-05,130,after,Home & Garden,152.59,4,610.36,53,Male
2011,48,2023-01-02,148,election,Home & Garden,183.97,4,735.88,33,Male
2012,808,2022-12-25,132,real,Home & Garden,166.7,1,166.7,34,Female
2013,130,2023-02-05,106,especially,Home & Garden,33.25,4,133.0,53,Male
2014,499,2023-09-02,142,go,Clothing,53.71,2,107.42,46,Male
2015,312,2023-10-22,109,play,Clothing,116.05,1,116.05,57,Female
2016,609,2022-12-12,122,name,Clothing,57.94,4,231.76,26,Male
2017,387,2022-12-19,144,artist,Home & Garden,147.02,1,147.02,57,Other
2018,987,2023-05-03,125,card,Home & Garden,150.81,5,754.05,43,Male
2019,68,2023-05-25,129,skill,Electronics,77.82,5,389.1,54,Female
2020,830,2023-11-08,133,seem,Home & Garden,149.31,5,746.55,60,Other
2021,460,2023-07-25,144,give,Electronics,113.33,4,453.32,27,Male
2022,553,2023-04-01,116,science,Clothing,121.67,3,365.01,30,Male
2023,781,2023-12-02,131,a,Beauty,55.65,1,55.65,66,Male
2024,489,2023-09-12,116,son,Beauty,58.37,1,58.37,25,Female
2025,314,2023-09-05,114,peace,Home & Garden,184.4,2,368.8,46,Female
2026,303,2023-09-11,132,prepare,Electronics,22.41,4,89.64,51,Other
2027,417,2023-10-20,106,activity,Beauty,112.19,1,112.19,43,Other
2028,94,2023-08-20,142,face,Electronics,46.09,1,46.09,31,Female
2029,715,2023-09-26,125,watch,Home & Garden,195.81,4,783.24,20,Female
2030,799,2023-03-14,129,stage,Electronics,160.86,5,804.3,20,Male
2031,429,2022-12-09,124,decide,Clothing,47.72,5,238.6,36,Male
2032,944,2023-07-20,139,different,Home & Garden,126.23,4,504.92,48,Female
2033,116,2023-08-20,137,small,Beauty,76.9,4,307.6,50,Other
2034,337,2023-07-31,114,technology,Clothing,44.84,3,134.52,70,Male
2035,286,2023-05-29,106,tend,Electronics,47.36,5,236.8,54,Other
2036,169,2023-02-01,112,him,Home & Garden,104.66,3,313.98,39,Male
2037,742,2023-06-08,108,deal,Beauty,39.12,2,78.24,28,Female
2038,155,2022-12-30,146,reason,Home & Garden,192.1,3,576.3,68,Female
2039,621,2023-06-06,103,writer,Clothing,77.18,1,77.18,66,Female
2040,665,2023-11-22,108,blue,Home & Garden,192.2,1,192.2,30,Female
2041,596,2023-01-08,138,key,Electronics,29.05,1,29.05,66,Male
2042,308,2023-08-16,111,herself,Clothing,173.65,4,694.6,59,Other
2043,163,2023-03-17,119,official,Electronics,12.38,2,24.76,61,Other
2044,449,2023-01-25,105,politics,Electronics,138.68,2,277.36,52,Male
2045,842,2023-02-04,143,practice,Clothing,92.7,2,185.4,45,Male
2046,66,2023-11-08,110,perhaps,Home & Garden,155.67,3,467.01,50,Female
2047,90,2023-10-27,105,thing,Home & Garden,122.03,5,610.15,52,Other
2048,676,2023-05-01,110,section,Electronics,143.53,4,574.12,70,Male
2049,926,2023-04-09,107,fill,Electronics,164.22,5,821.1,61,Male
2050,602,2023-02-02,139,analysis,Electronics,29.23,3,87.69,69,Male
2051,599,2023-05-31,120,scientist,Clothing,24.31,2,48.62,70,Female
2052,145,2023-04-27,117,clear,Beauty,169.24,3,507.72,68,Female
2053,271,2023-10-16,130,east,Clothing,104.1,1,104.1,64,Female
2054,23,2023-05-29,109,sort,Home & Garden,145.39,4,581.56,28,Female
2055,574,2022-12-18,132,force,Electronics,117.39,1,117.39,21,Male
2056,174,2023-11-11,122,grow,Electronics,98.84,2,197.68,59,Male
2057,617,2023-03-09,110,good,Clothing,29.42,1,29.42,25,Male
2058,236,2023-03-06,138,vote,Beauty,69.29,1,69.29,48,Other
2059,629,2023-10-21,130,leader,Clothing,137.29,4,549.16,29,Other
2060,65,2023-11-28,136,lead,Beauty,16.19,4,64.76,61,Other
2061,248,2023-11-22,123,must,Home & Garden,140.74,2,281.48,31,Other
2062,731,2023-05-25,103,baby,Beauty,78.85,3,236.55,58,Male
2063,581,2023-11-17,130,fight,Beauty,188.16,5,940.8,59,Other
2064,857,2023-10-04,113,line,Clothing,98.89,5,494.45,53,Female
2065,52,2023-05-05,112,stay,Clothing,37.59,5,187.95,24,Male
2066,198,2023-05-23,145,very,Electronics,125.62,1,125.62,29,Female
2067,693,2023-01-19,138,interesting,Clothing,115.16,1,115.16,67,Female
2068,811,2022-12-20,136,tell,Beauty,163.38,1,163.38,24,Other
2069,945,2023-06-03,132,figure,Beauty,17.63,3,52.89,54,Male
2070,92,2023-05-12,110,test,Electronics,157.63,5,788.15,70,Other
2071,947,2023-06-24,129,often,Clothing,159.51,4,638.04,41,Male
2072,616,2023-03-24,141,she,Home & Garden,42.14,3,126.42,64,Other
2073,424,2023-11-15,133,field,Clothing,80.16,1,80.16,20,Other
2074,470,2023-06-25,103,common,Beauty,109.3,4,437.2,59,Other
2075,809,2023-08-05,120,fight,Clothing,90.56,5,452.8,43,Female
2076,367,2022-12-31,131,space,Clothing,43.62,5,218.1,70,Female
2077,779,2023-04-05,104,move,Electronics,138.3,5,691.5,40,Female
2078,482,2023-04-01,149,themselves,Beauty,164.45,5,822.25,43,Female
2079,493,2023-08-19,110,evening,Beauty,60.95,4,243.8,58,Female
2080,923,2023-02-10,149,continue,Clothing,71.83,2,143.66,62,Other
2081,525,2022-12-20,124,key,Clothing,88.26,3,264.78,57,Male
2082,471,2023-10-19,119,Democrat,Clothing,173.13,5,865.65,40,Female
2083,276,2023-05-17,139,candidate,Beauty,177.38,2,354.76,46,Female
2084,909,2023-02-16,121,both,Beauty,22.52,4,90.08,40,Other
2085,351,2023-01-04,147,fill,Home & Garden,11.6,4,46.4,20,Male
2086,947,2023-03-21,106,surface,Clothing,151.11,4,604.44,51,Male
2087,41,2022-12-05,137,risk,Beauty,187.68,1,187.68,66,Male
2088,280,2023-09-15,137,idea,Beauty,109.94,2,219.88,52,Male
2089,903,2023-06-13,117,win,Home & Garden,101.4,5,507.0,56,Male
2090,264,2023-02-10,143,station,Electronics,186.42,1,186.42,23,Female
2091,151,2023-04-15,138,certainly,Home & Garden,29.68,1,29.68,26,Female
2092,429,2023-04-01,140,long,Electronics,25.2,3,75.6,48,Female
2093,863,2023-09-23,148,throughout,Clothing,176.34,4,705.36,30,Male
2094,583,2023-01-25,105,wish,Home & Garden,35.82,5,179.1,59,Female
2095,625,2023-06-30,116,late,Beauty,99.2,4,396.8,20,Female
2096,825,2023-09-18,120,anyone,Electronics,90.87,3,272.61,58,Male
2097,48,2023-02-23,143,describe,Electronics,10.54,3,31.62,34,Male
2098,868,2023-07-19,131,consider,Beauty,53.5,2,107.0,41,Male
2099,52,2023-04-29,142,ok,Beauty,82.09,5,410.45,36,Male
